,Unnamed: 0.1,Unnamed: 0,review,rating,sentiment_by_rating
9008,9008,9008,bohong sistem destroy aplikasi,1,0
9009,9009,9009,uang hilang batal sistemm bayar qr code status mybca hasil alhasil gagal aplikasi mutu siar langsung sial,1,0
9010,9010,9010,bayar lunas qris tulis lunas bayar uang layang persen,1,0
9011,9011,9011,aplikasi jelek beli tiket saldo qris potong masuk kode tiket aplikasi buruk,1,0
9012,9012,9012,baru aplikasi sumpah kereta ribet susah benah,1,0
9013,9013,9013,keteranga tiket sedia muncul tiket habis coba kursi cocok bayar coba kursi pesan versi app baru jaring lancar ponsel ponsel,1,0
9014,9014,9014,iya bayar gagal pakai qris tinggal bayar gagal,1,0
9015,9015,9015,bu sak jane aplikasi iya op eruh eruh jadwale entek  ndeloke lek kerja aplikasi jangkau kerja hape sembarang bodoh tiket online,1,0
9016,9016,9016,aplikasi mudah ribet,1,0
9017,9017,9017,aplikasi beli tiket susah suruh daftar daftar gagal kelas kai  mohon mudah kenyamana transaksi beli tiket online terima kasih,1,0
9018,9018,9018,pesan tiket sepakat pilih kursi nomor urut jejer bayar hasil tiket nomor kursi beranta,1,0
9019,9019,9019,booking bayar pakai cc ulang kursi hilang  customer service dipakek orang pesan bayar orang,1,0
9020,9020,9020,aplikasi bangke lagging parah pakai pesan tiket gagal gara-gara lambat parah kocak,1,0
9021,9021,9021,sulit guna jalan atur buka mudah tambah opsi edit nik tiket jam atur tiket nik salah bukti nik kartu keluarga tiket beli lokasi tugas boleh masuk bukti kartu keluarga sesuai nik aplikasi tiket digital salah tugas masuk,1,0
9022,9022,9022,tiket susah cek,2,0
9023,9023,9023,pakai mbanking langsung masuk masuk uang lari halo,1,0
9024,9024,9024,mudah jalan kereta,5,1
9025,9025,9025,mohon kai dengar baik aplikasi kai cepat error limit bayar cepat detik bayar ovo putar data langsung kode otp pindah layar lihat kode kai selesai input kode langsung pesan kadaluarsa ulang cetak hijau langsung muncul pesan kadaluarsa paham kota sinyal bagus limit bayar panjang menit menit,2,0
9026,9026,9026,bagus sih tampil tarik sayang aplikasi susah ngesave akun lebih baik aplikasi akun mudah,2,0
9027,9027,9027,aplikasi guna tiket beli,1,0
9028,9028,9028,e boarding pass sehrs cetak bayar hasil tunggu jam seblm berangkat cegah sistem jaring error paham,1,0
9029,9029,9029,suka versi versi mudah sulit tunggu jam malam menit coba lihat muncul tiket tunggu jam set habis tiket kecewa kai sulit ponsel refresh pakai paket data wifi tetep komplain ubah aneh,1,0
9030,9030,9030,daftar payah,1,0
9031,9031,9031,input data member acses susah,1,0
9032,9032,9032,aplikasi bayar sulit mohon kembang software,1,0
9033,9033,9033,suruh asa ganti warna gambar latar,1,0
9034,9034,9034,tingkat member dasar beli tiket tingkat duluu eh cocok tingkat error aplikasi,1,0
9035,9035,9035,diupdate masuk botak iya pindah agama aplikasi sebal,1,0
9036,9036,9036,beli tiket seat available direfresh sisa kursi kacau,1,0
9037,9037,9037,aplikasi resmi kai tiket update aplikasi,1,0
9038,9038,9038,batal tiket kereta ribet mudah buruk aplikasi nyaa,1,0
9039,9039,9039,tiket cepat habis nunggu antri tugas periksa tiket pindah duduk kedapetan duduk mohon tim tugas periksa tiket disiplin jalan tugas,2,0
9040,9040,9040,sumpah aplikasi sukses aktivasi kai pay cocok beranda kmbali gagal aktivasi kelas naung usaha kerja gin sih iya allah tim hancur,1,0
9041,9041,9041,astagaa pesan tiket bayar qr bukti bayar hasil rek aplikasi tera nunggu bayar jaring tunggu hanguss transaksi bayar hasil gimna,1,0
9042,9042,9042,mohon timbang bayar kaspro rugi konsumen kai pakai gopay,1,0
9043,9043,9043,minimal mudik biar ganggu kasihan pesan tiket kereta akses error tingkat,1,0
9044,9044,9044,apl kai didowload iya bayar ribet,2,0
9045,9045,9045,aplikasi sampah sedia kursi cekout seat sedia bain stasiun habis aplikasi sedia kursi semenjak covid tiket vaksin vaksin vaksin tiket tetep gin siar usaha kerja rugi negara indonesia negara indonesia stop bayar pajak rugi,1,0
9046,9046,9046,kecewa sih genting pesan tiket jarak h jam akses selang menit akses tiket sold bijak,1,0
9047,9047,9047,koneksi internet lancar aplikasi aplikasi,1,0
9048,9048,9048,mohon baik sistem bayar tiket kai pay potong saldo pemberitahuan apa,2,0
9049,9049,9049,aplikasi aneh darurat bilang periksa koneksi sinyal tidak,1,0
9050,9050,9050,buruk buruk susah enak gampang error buurruuk tampil bagus ribet kecewa kmbalikan sedang sperti buuruk da tanggap cari jadwal kereta jadwal sedia hapus aplikasi sampah,1,0
9051,9051,9051,aplikasi kecewa railfood tampil menu pesan bayar pesan antar pesan jam stasiun lamongan jam stasiun cepu tugas order baharu notifikasi kait pesan railfood langgan proses,1,0
9052,9052,9052,aplikasi manfaat susah akses,1,0
9053,9053,9053,bannyak error posting gambar iya posting ss error,1,0
9054,9054,9054,pesan tiket habis,2,0
9055,9055,9055,aneh cerita kreta sda bjn kereta krd lebaran penuh eh ganti commuter garis nomor kursi jadwal kereta pusing,1,0
9056,9056,9056,buka tiket kereta lokal h jam buka aplikasi jadwal sedia pakai ponsel cocok buka tiket habis sih,1,0
9057,9057,9057,aplikasi perang tiket jam jadwal temu tunggu jam jadwal muncul kursi anjj,1,0
9058,9058,9058,selesai perang tiket kakak lokal saldo kai pay potong gagal tiket saldo kai pay,1,0
9059,9059,9059,kirim saldo bayar tiket bayar hasil tiket bayar nunggu bayar habis tiket hilang beresrta saldo customer service balas tanggung,1,0
9060,9060,9060,error aplikasi hah hubung wifi,1,0
9061,9061,9061,kesini kesana pesan tiket bayar nunggu lunas riwayat tfan,1,0
9062,9062,9062,jelek pesan tiket,1,0
9063,9063,9063,loading sinyal aman tempat kursi otomatis aplikasi sempat pilih pindah bayar kadang error ulang akibat bagi kursi,1,0
9064,9064,9064,aplikasi busuk aplikasi pilih kasih bayar transaksi hasil tingkat,1,0
9065,9065,9065,biaya admin mahal banget,1,0
9066,9066,9066,jaring bagus buka aplikasi lancar buka kai error saldo masuk biaya admin potong bank langsung bank biaya admin cocok masuk potong rupiah iya dikit pemberitahuan gin beli tiket iya baik aplikasi,1,0
9067,9067,9067,member susah ude tekan lanjut mudah susah payah,1,0
9068,9068,9068,aplikasi error mesan hambat kerja makan gaji buta,1,0
9069,9069,9069,layan baik sampai informasi buka transparan,1,0
9070,9070,9070,beli teket lebaran susah iya gagal,4,1
9071,9071,9071,saldo masuk uang rekening kurang,1,0
9072,9072,9072,tingkat kualitas,5,1
9073,9073,9073,uang aplikasi pakai,1,0
9074,9074,9074,payah,2,0
9075,9075,9075,busuk nge development website anak smk error,1,0
9076,9076,9076,aktivasi kaipay trouble,1,0
9077,9077,9077,aplikasi error tera kursi sedia pilih tumpang tekan eh muncul seat,2,0
9078,9078,9078,kembali uang rekening batal bulan mana iya,2,0
9079,9079,9079,tidak aplikasi ayo ganti aplikasi pakai aplikasi,5,1
9080,9080,9080,aplikasi banyak chace tiket habis baca,1,0
9081,9081,9081,aplikasi guna isi saldo masuk rugi,1,0
9082,9082,9082,bayar sandi salah pdhl masuak ovo sandi cocok bayar salah pusing kemarin dicba gtu,1,0
9083,9083,9083,install buka aplikasi iya,2,0
9084,9084,9084,solusi jalan baik,5,1
9085,9085,9085,mudah guna jadwal harga tiket kereta informasi aplikasi tingkat error jadwal jalan traveloka jadwal jalan,5,1
9086,9086,9086,diupdate buka tulis koneksi error sinyal internet bagus,1,0
9087,9087,9087,suka versi versi susah versi booking tiket ekonomi pilih kursi set otomatis nungguin jam malam booking eh terang jadwal sih rugi,2,0
9088,9088,9088,booking tiket asli muncul kali sedia duduk cocok pes seat available,1,0
9089,9089,9089,kesini aneh si bkin aplikasi,1,0
9090,9090,9090,pesan tiket saldo kurang daftar tiket lacak pemberitahuan tiket boking tidak iya,1,0
9091,9091,9091,seat kosong cocok bayar seat kosong baik admin,2,0
9092,9092,9092,enak mudah akses jalan harga murah nyaman kantong,5,1
9093,9093,9093,aplikasi daftar,1,0
9094,9094,9094,aplikasi jadwal,1,0
9095,9095,9095,error aplikasi pencet masuk signal bagus,1,0
9096,9096,9096,bayar layan qris tambah opsi bayar,4,1
9097,9097,9097,potong iya biaya admin cocok ngirim,1,0
9098,9098,9098,saldo potong tiket muncul aplikasi alhasil masuk kereta komplain customer service saldo nyata minggu saldo parah,1,0
9099,9099,9099,aplikasi akses kai bayar pakai qriss ovo sih susah daftar aplikasi qriss registrasi bayar pakai aplikasi ovo orang kerja kartu debit banking beli tiket kereta,5,1
9100,9100,9100,cocok kerjasama online toko tokopedia shopee,1,0
9101,9101,9101,error jadwal temu tuju berangkat,2,0
9102,9102,9102,bagus rumit pakai waiting room cocok traffik rusak pilih kursi sulit lambat suka,1,0
9103,9103,9103,error pesan trasiksi cek cocok h hilang pesan error top,1,0
9104,9104,9104,bayar sulit bank pesan tiket sampi habis bayar kecewa,1,0
9105,9105,9105,pesan jam lambat penuh,1,0
9106,9106,9106,aplikasi tulis jadwal temu buka ulang tiket habis pdahl jaring internet,2,0
9107,9107,9107,kereta lokal buruk,1,0
9108,9108,9108,kaipay rugi admin masuk potong gila coba merek,1,0
9109,9109,9109,jngn prcaya aplikasi kursi sedia akn boking hah pancing beli traveloka shopee nyata aplikasi nilai cuma bintang emang aplikasi sampah,1,0
9110,9110,9110,buruk fitur beli pulsa,1,0
9111,9111,9111,cancel tiket kembali dana kai pay dana masuk aplikasi error,2,0
9112,9112,9112,aplikasi tai tambah bagus tambah parah,1,0
9113,9113,9113,kai pay hilang habis transaksi shopi qr saldo kurang mask mercent payah banget aplikasi,1,0
9114,9114,9114,baru,2,0
9115,9115,9115,knapa sulit banget iya make kai akses diupgrade dasar lambat trouble ws pakai wifi coii tim kai tingkat gin bkin ribet,2,0
9116,9116,9116,batalin tiket tanggal tanggal konfirmasi iya,1,0
9117,9117,9117,saldo masuk,1,0
9118,9118,9118,parah isi kaspro kai masuk niat aplikasi sih parah sial kecewa pakai aplikasi,1,0
9119,9119,9119,kelola mesan tiket kembali uang,1,0
9120,9120,9120,isi data lambat gagal,1,0
9121,9121,9121,diupdate gampang mudah diupdate terima kasih,5,1
9122,9122,9122,mnghubungkan aplikasi ewallet,1,0
9123,9123,9123,error regist masuk fitur asli,1,0
9124,9124,9124,aplikasi super cepat susah masuk akun pasword catat uang aplikasi,1,0
9125,9125,9125,error isi saldo kaipay kurang iya pakai,2,0
9126,9126,9126,aneh suruh tingkat member dasar email daftar nomor daftar daftar email penuh daftar kolom email ganti sih pakai email coba,1,0
9127,9127,9127,gaji buta,1,0
9128,9128,9128,seat cocok tekan pesan kocak,1,0
9129,9129,9129,buruk aplikasi bagus kakak bandara pdhl masuk masuk email orang pdhl pakai email,1,0
9130,9130,9130,jadwal kereta lambat begok,1,0
9131,9131,9131,langsung masuk aplikasi nunggu menit potong iya,2,0
9132,9132,9132,kai acses jelek kecewa kemarin bagus,1,0
9133,9133,9133,beli tiket bagus mudah kai akses transaksi kai kai kaspro situ saldo rangin tuju kadang saldo tiket jalan masuk hub customer service,1,0
9134,9134,9134,barusan coba saldo rekening potong masuk nunggu,1,0
9135,9135,9135,suruh tingkat selesai tingkat error,1,0
9136,9136,9136,apl semenjak susah pesan tiket kereta bayar susah ups salah lihat tanggap kembang aplikasi hadap komplain guna tanggung,1,0
9137,9137,9137,batal tiket aplikasi,1,0
9138,9138,9138,sih gilir daftar member cepat kai perbaikin aplikasi biar bagus,1,0
9139,9139,9139,kualitas jelek libur pesan tiket lokal h error qta jaga jam jam buka itu tiket habis mudah beli tiket customer kecewa,1,0
9140,9140,9140,bain begadang jam bilang jadwal temu coba terus menit rute pes tiket habis,1,0
9141,9141,9141,aplikasi gobl batal tiket susah maaf sesuai syarat ehh lambat lanjut ngestuck situ saja amanah uang buang ikhlas untung make untung benerin aplikasi,1,0
9142,9142,9142,muas baru mudah sulit kal merespon terima kasih,1,0
9143,9143,9143,error aplikasi sih tiket kunjung muncul uang sedot,1,0
9144,9144,9144,iya pesan saldo potong hasil timer pmbyran pdhl masuk pin saldo potong sedang kya rugi,1,0
9145,9145,9145,masak pesan tiket sedia gilir buka eh habis tidak masuk akal aneh,1,0
9146,9146,9146,apaini kai pesan tiket kurang saldo masuk tiket kai pdhak bayar kaip rendah,1,0
9147,9147,9147,aplikasi sampah harus hapus playstore aplikasi guna rugi,1,0
9148,9148,9148,baru aplikasi sampah saldo mbanking masuk masuk payah memeprsulit tiket nipis tinggal kursi payah,1,0
9149,9149,9149,jam terang jadwal temu jam tiket kreta habis parah aplikasi kecewa,1,0
9150,9150,9150,tiket jual cocok jam segitu jadwal sedia jam tiket habis masuk akal jelek,1,0
9151,9151,9151,isi saldo saldo pesan tulis kursi gilir bayar eh kursi buang buang uang,1,0
9152,9152,9152,kasih aplikasi koneksi internet sinyal,1,0
9153,9153,9153,bela bain mantau tiket buka jam malam menit tiket sedia menit sambung tiket habis nyanyi misoh,1,0
9154,9154,9154,aplikasi busuk pesan lambat gtu beli antre stasiun msih gin aplikasi susah aplikasi,1,0
9155,9155,9155,aplikasi bodoh perang tiket lebaran fair jam ganti langsung muncul tiket refresh kali tetep temu jadwal tiket selesai gblok kembang aplikasi aplikasi bodoh,1,0
9156,9156,9156,emosi pesan tiket bayar eh dana kurang nunggu menit lanjur tiket hilang eh dana masuk masuk aplikasi sih,1,0
9157,9157,9157,rugi aplikasi pakai jelas alternatif solusi kai fatal biar,1,0
9158,9158,9158,aplikasi bodoh jam dinihari jam p tiket sedia jam tiket habis bodoh orang makelar tiket iya gin aplikasi orang bodoh bawa orang bodoh paksa aplikasi rendah,1,0
9159,9159,9159,pesan tiket jam muncul muncul tiket habis buruk,1,0
9160,9160,9160,aplikasi baru sistem ribet mudah,5,1
9161,9161,9161,kecewa banget aplikasi cari tiket lokal jadwal sedia refresh bolak tetep eh tiket habis jadwal nyesek banget bain tdr eh tiket,1,0
9162,9162,9162,aplikasi gatel,1,0
9163,9163,9163,sisa saldo hilang,1,0
9164,9164,9164,moga biaya stabil,5,1
9165,9165,9165,kesini amburadul aplikasi mesen tiket isi data sedang data gilir isi data,1,0
9166,9166,9166,dompet kaipay error beli tiket sulit isi saldo parah asli aplikasi sampah,1,0
9167,9167,9167,tampil kakak lokal cibatu garut,1,0
9168,9168,9168,parah sih apl akun coba masuk pakai nomor pakai akun google sih kecewa lambat,1,0
9169,9169,9169,kecewa parah uang potong tiket bandara,1,0
9170,9170,9170,beli tiket kaspro saldo potong tiket hasil sedot saldo lucu,1,0
9171,9171,9171,paham aplikasi mudah ribet dasar isi kali,1,0
9172,9172,9172,masuk masuk aplikasi sinyal wifi aneh,1,0
9173,9173,9173,contactcenter lambat nunggu minggu direspon aplikasi instagram email merespon,1,0
9174,9174,9174,halo admin batal jalan aplikasi tera tumpang nama guna,1,0
9175,9175,9175,aplikasi super berat jelang lebaran tingkat premium kolom provinsi kota tekan benah,1,0
9176,9176,9176,izin error menu jadwal solat salah null sfty string,5,1
9177,9177,9177,sabar aplikasi berat hati hapus,1,0
9178,9178,9178,kaspro kai buset mnit masuk,2,0
9179,9179,9179,proses kembali dana kembali uang,1,0
9180,9180,9180,eh masuk,1,0
9181,9181,9181,jaring bagus koneksi internet,1,0
9182,9182,9182,arigathou kembang,4,1
9183,9183,9183,tambahin tiket beli orang tua makan kereta,1,0
9184,9184,9184,lihat sedang tanggal idul fitri tanggal april,2,0
9185,9185,9185,ribett ribett kasihan orang stasiun suruh online,1,0
9186,9186,9186,bantu minus mesan cocok lebaran susah tiket cepat habis pusat turun,5,1
9187,9187,9187,aplikasi error ganti password tetep masuk kode otp susah masuk,1,0
9188,9188,9188,payah bayar sulit gratis,1,0
9189,9189,9189,susah buka,5,1
9190,9190,9190,bayar benah,1,0
9191,9191,9191,aplikasi guna masuk,1,0
9192,9192,9192,bingung ngntot susah akses aplikasi banyak korupsi anggar kembang aplikasi,1,0
9193,9193,9193,parah sih masak dikit gapenting,1,0
9194,9194,9194,lama aneh masuk aplikasi tiba akun,1,0
9195,9195,9195,maintanace susah masuk bayar error,1,0
9196,9196,9196,peen tiket aplikasi maaf bintang nge error ganti bintang kalp gampang akses aplikasi nha,1,0
9197,9197,9197,aplikasi sampah dana potong tiket kunjung nunggu bayar riwayat pemesananan hilang dana masuk aplikasi sampahh,1,0
9198,9198,9198,buruk kecewa layan customer service saldo kurang jelas,1,0
9199,9199,9199,versi jelek error,1,0
9200,9200,9200,pass daftar aplikasi kai data cocok lanjut situ error parah dibperbaiki aplikasi kai keluh konsumen kasih bintang perhati,1,0
9201,9201,9201,error teroos muncul selesai tiket,1,0
9202,9202,9202,admin aplikasi ban sihh orang tua bingung kai tidak jlass baruu ini kecewa sihh,1,0
9203,9203,9203,assalamualaikum tanggal april coba isi pulsa nominal mengunakan saldo kaspro total saldo saat saldo kaspro potong pulsa beli masuk mohon jelas terima kasih,1,0
9204,9204,9204,guna jalan krteta masarakat resah ganggu waktu kreta kecilakaan bunuh masarakat kreta jalan layang sentuh manusia darat isi saldo saldo saldo beli tiket saldo hah beli pulsa malu layan publik milik perintah banyak hasil korupsi aplikasi payah guna layan online bayar guna,1,0
9205,9205,9205,pilih kursi seru ribu si bayar hasil curi password melihara bodoh,1,0
9206,9206,9206,masuk pakai akun daftar,1,0
9207,9207,9207,susah booking aplikasi sedia seat seat available,1,0
9208,9208,9208,kai pay potong masuk siput,1,0
9209,9209,9209,pesan tiket ribet cari daftar tumpang simpan beli tiket masuk ktp ribet aplikasi,1,0
9210,9210,9210,parah isi saldo kai pay admin dompet digital cocok pakai admin,1,0
9211,9211,9211,error periksa koneksi jaring sinyal bagus data cocok pakai wifi aneh cocok instal aplikasi bosen unduh mesan enak aplikasi moga baik,5,1
9212,9212,9212,bayar kai pay error,1,0
9213,9213,9213,telepon email id traveloka bis sinkron beda internet sambung duuh pdhl internt sambung,2,0
9214,9214,9214,jadwal sedia,1,0
9215,9215,9215,beli tiket susah raya nasional tiket sedia lanjut seat available payah,1,0
9216,9216,9216,unduh beli tiket kai akses konek alas koneksi internet,1,0
9217,9217,9217,kai jadwal kereta tumpang rute lampung palembang tambah jadwal kereta limex malam,5,1
9218,9218,9218,suruh baru dasar isi data bolak muncul kode otp tidak,1,0
9219,9219,9219,mesan tiket cocok bayar coba bayar pakai ovo tulis bayar sedia sih gin hapus aplikasi bayar stasiun,1,0
9220,9220,9220,ripuh daftar susah error ponsel,1,0
9221,9221,9221,daftar akun dasar iya,2,0
9222,9222,9222,masuk suruh verif otp,1,0
9223,9223,9223,bayar tiket tetep nunggu bayar tiket hangus sedih,2,0
9224,9224,9224,buruk parah sumpah,1,0
9225,9225,9225,tampil skrmg ribet serius tele,1,0
9226,9226,9226,suruh uninstall,1,0
9227,9227,9227,woiillaahh masuk password sllu gagal na instagram respon reschedule susah aplikasi aplikasi pakai,1,0
9228,9228,9228,banget anjing,1,0
9229,9229,9229,bkin app niat sih email masuk,1,0
9230,9230,9230,aplikasi sampah mbok iya dibenerin  revisi id lupa password otp kirim registrasi face kenal tolak sih,1,0
9231,9231,9231,mohon maaf masuk tiket kereta pesan shopee,2,0
9232,9232,9232,rekomendasi cari tiket sulit khusus kakak lokal stnby jam aplikasi rilis jadwal aplikasi kluar jdwal tiket habis habis,1,0
9233,9233,9233,aplikasi guna isi saldo aplikasi kai pakai kai pay uang potong tiket muncul rugi penuh tampil beres kai pay rugi pooll,1,0
9234,9234,9234,sampah ngemtot amjing bayarr pakai qris tiket terbit,1,0
9235,9235,9235,kai rewel iya asa dulu jam langsung tiket tulis jadwal sedia kali coba tetep gilir tunggu jam jadwal tiket dh habis sih iya kai,1,0
9236,9236,9236,aplikasi sampah saldo potong tiket,1,0
9237,9237,9237,aplikasi sampah kode booking aplikasi bayar print tiket kereta komputer error barcode detect,1,0
9238,9238,9238,buruk boking online aplikasi versi enak langsung beli tiket stasiun mudah inti buruk,1,0
9239,9239,9239,bayar muncul kode mesan iya admin admin bangun pesan tiket tiket kebooking tinggal bayar bayar lihat tiket kode bayar admin solusi coba kode tiket muncul cannot find transaksi admin error baik error idul fitri kemarin baik admin,1,0
9240,9240,9240,aplikasi kontoo saldo balikin anjeeng,1,0
9241,9241,9241,kursi isi identitas gilir bayar loading muncul tulis bayar proses tiket habis buruk aplikasi banding aplikasi transportasi online,1,0
9242,9242,9242,tingkat layan aplikasi beli tiket loading,1,0
9243,9243,9243,error jadwal temu beli tiket,1,0
9244,9244,9244,pesan tiket jadwal sedia jarak mesan minggu loo,2,0
9245,9245,9245,sih aplikasi nya,1,0
9246,9246,9246,aktivasi kaipay sulit mudah calon tumpang kurang minat orang kereta,1,0
9247,9247,9247,tingkat dasar otomatis layar,1,0
9248,9248,9248,ayo aplikasi layan senang beli tuju aplikasi error daftar premium pilih pencet cocok daftar dasar error centang masuk baik aplikasi pergi,2,0
9249,9249,9249,install tertawa aplikasi payah akun perangkat masuk aplikasi aplikasi kode biar masuk orang masuk perangkat putus tertawa cocok buka masuk aplikasi tutup wkwkw payah payah,1,0
9250,9250,9250,bagus baru jelek mutu suruh diupgrade cocok masuk data tekan,1,0
9251,9251,9251,isi saldo kai pay beli tiket kereta bandara bayar kai pay ulang terang data found mohon kembali uang saldo rekening,1,0
9252,9252,9252,syaa malahn masuk iya gimanah admin woy bantuu,2,0
9253,9253,9253,aplikasi paan gwe lengkapin biodata kagabisa nungguin kode verifikasi sms sore malam muncul muncul lawak batas mesen tiket susah,1,0
9254,9254,9254,kursi cocok tekan seat sih aplikasi,1,0
9255,9255,9255,kembali uang batal tiket susah kali gagal,1,0
9256,9256,9256,masuk member dasar masuk telepon id lahir pesan tiket kereta wifi kenceng,2,0
9257,9257,9257,kai habis budget uji aplikasi,1,0
9258,9258,9258,lambat berfikir aplikasi cocok cari kereta muncul  whatsapp kai banget direspon tunggu antri banget njrr ber,1,0
9259,9259,9259,masuk daftar,1,0
9260,9260,9260,kai pay aktivasi saldo ribu siap,2,0
9261,9261,9261,kai akses bayar saldo lekas baru aplikasi jelek halo masak aplikasi perintah kalah swasta buru baik,1,0
9262,9262,9262,saldo masuk baik,1,0
9263,9263,9263,menu connecting train sedia kota kota kereta langgan saran kota kota kereta kota si kota si kereta iya kota fitur,2,0
9264,9264,9264,ulas kecewa ragu,2,0
9265,9265,9265,pesan tiket buka jadwal bayar bayar bording barcode muncul mohon baik aplikasi kereta commuter berangkat,4,1
9266,9266,9266,tiket hilang beli selang jam lihat tiket hilang pergi setasiun dekat konfirmasi hilang tiket lihat tiket tugas e bilang bayar kerja bukti saldo potong aneh tahun percaya kai gin,1,0
9267,9267,9267,aplikasi layan buruk masuk habis kadang jdwal kreta kosong aneh kesini bagus rate ancurr lihat komplain play google play store iya,1,0
9268,9268,9268,bayar tiket nunggu pembyran saldo kurang gimna tanggung diam lihat komentar,1,0
9269,9269,9269,pesan lokal sda surabaya bayar pakai kai pay saldo potong tiket,1,0
9270,9270,9270,tiket cepat habis berangkat tanggal,1,0
9271,9271,9271,masuk akal beda menit langsung selesai pakai logika main orang inimah,1,0
9272,9272,9272,optimal anjing lambat susah kereta ribet maaf beli tiket aplikasi busuk,1,0
9273,9273,9273,guna acces kai tingkat aplikasi versi banding versi baru mes tiket bayar qris saldo potong mesan tiket laku gagal nominal rugi guna kai baik depan,2,0
9274,9274,9274,lambat akses orang bayar tiket beli cocok beli ulang tiket sudab habis tiket jual muncul cari,2,0
9275,9275,9275,aplikasi cacat bayar tiket anjing malas bnget unduh buang uang rugi ganti uang anjing,1,0
9276,9276,9276,aplikasi bodoh masuk harga tiket ribu bj sbi bayar harga aplikasi sehat,1,0
9277,9277,9277,minimal kode otp kirim njig,1,0
9278,9278,9278,jaring lancar akses muncul koneksi internet kocak,1,0
9279,9279,9279,tolo g baik koneksi masuk akses sosmed website lambat terima kasih,1,0
9280,9280,9280,tingkat kualitas layan mudah operasi aplikasi,4,1
9281,9281,9281,saldo bayar tiket tarik ulang pakai bayar bia aplikasi perintah rilis uang orang tahan aplikasi,1,0
9282,9282,9282,aplikasi guna susah orang isi saldo isi,1,0
9283,9283,9283,tidak buka aplikasi,2,0
9284,9284,9284,error iya cari bangku orang garis abu manjang samping grgra garis abu manjang baik cepat biyar kecewa,1,0
9285,9285,9285,sejeka dinuodate tambah tiket,1,0
9286,9286,9286,aplikasi sampah pakai banking bca masuk telepon,1,0
9287,9287,9287,ngewar tiket isi saldo kaipay masuk masuk sih transfer hasil saldo kaipay tambah tiket,1,0
9288,9288,9288,minimal ribu hah pakai ovo aplikasi e wallet benci guna e wallet ovo,2,0
9289,9289,9289,beli tiket akun catat masuk tulis gagal data akun nomor ponsel tulis benah pergi jam masuk aplikasi,1,0
9290,9290,9290,aneh beli tiket pakai kaspro kai acces saldo potong tiket riwayat transaksi hasil tiket lihat riwayat tiket alhasil beli ulang make metode bayar beda,1,0
9291,9291,9291,aplikasi sih iya anak atas dibwah diitung dewasa duduk orang tua,1,0
9292,9292,9292,lambat banget kaspro cepat lambat banget isi saldo iya tuhan,1,0
9293,9293,9293,aplikasi guna error,1,0
9294,9294,9294,coba isi pulsa masuk saldo potong,2,0
9295,9295,9295,baik aplikasi isi data akun dasar bayar lnsg beli tiket aplikasi ribet,1,0
9296,9296,9296,diupdate kacau aplikasi model aplikasi,1,0
9297,9297,9297,saldo nyantol tarik rekening,2,0
9298,9298,9298,deposit masuk akun nunggu menit parah,1,0
9299,9299,9299,aplikasi bagus mudah tunjuk nomor kursi arah arah jalan kereta biar balik pandang,4,1
9300,9300,9300,masuk aplikasi suruh tingkat member dasar isi data tekan lanjut masuk halamann pesan tiket susah tingkat tingkat simpan isi data parah,1,0
9301,9301,9301,guna jasa kai bayar tiket sulit ribet aplikasi error alami dana masuk bayar tiket jalan mohon benah,1,0
9302,9302,9302,buruk aplikasi saldo masuk pesan hik,1,0
9303,9303,9303,kereta pandalungan jember turun stasiun bekas,5,1
9304,9304,9304,aplikasi bosok susah masuk,1,0
9305,9305,9305,aplikasi niat daftar tingkat dasar nomer email daftar sampah aplikasi,1,0
9306,9306,9306,aplikasi loading cocok butuh jadwal muncul eh cocok muncul habis buka saran kakak lokal adakan batal pesan bayar murah bantu baik lodingan terima kasih,2,0
9307,9307,9307,daftar member dasar pdhl data smua dh isi lanjut,1,0
9308,9308,9308,pesan tiket lokal saldo potong tiket muncul telepon muas layan,1,0
9309,9309,9309,paham aplikasi unduh tingkat premium isi data detail pesan tiket kereta aplikasi salah hobi kereta hambat aplikasi kecewa,1,0
9310,9310,9310,pilih kursi pilih keingan buffering alhasil tunda berangkat hapus aplikasi rebut tiket pakai tiket offline ribett mah,1,0
9311,9311,9311,saldo kaipay potong tiket muncul suruh lunas bayar,1,0
9312,9312,9312,aplikasi payah bayar ssts langsung kembali uang dana lanjut pesan aplikasi rugi rugi,1,0
9313,9313,9313,aplikasi sebener bagus minta kembali uang batal tiket uang lewat uang aju batal jalan tiket konfirmasi untung nominal ribu nominal ribu juta atas baik,1,0
9314,9314,9314,sedih kewcewa bayar tiket cocok bayar nunggu muncul notif gagal basa basi saldo potong status bayar tiket nunggu bayar cari uang gampang admin biar uang admin iya tega rilis aplikasi minus publik publik gunain aplikasi komplain tindak heran,1,0
9315,9315,9315,cari tiket hooking suruh tingkat dasar data sesuai cantum gin atas booking tiket iya aplikasi lancar aman kendali semenjak baru aplikasi tai ribet,1,0
9316,9316,9316,kai parah bagus layan nya sanggup pakai aplikasi susah bantu hapus aplikasi nya mutu profesional sampa h,1,0
9317,9317,9317,aplikasi guna makelar orang perang jam malam seat availeble terang sedia,1,0
9318,9318,9318,ganggu usaha kerja aplikasi aplikasi murah baik mulia,1,0
9319,9319,9319,stok tiket seat aplikasi website beda tunda website terang habis aplikasi terang sedia proses lanjut seat sedia,1,0
9320,9320,9320,aplikasi error saldo kurang sesuai baik kai,1,0
